,parents,has_nurs,form,children,housing,finance,social,health,class
5710,pretentious,less_proper,incomplete,2,critical,convenient,slightly_prob,priority,recommend
5711,pretentious,less_proper,incomplete,2,critical,convenient,slightly_prob,not_recom,not_recommend
5712,pretentious,less_proper,incomplete,2,critical,convenient,problematic,recommended,recommend
5713,pretentious,less_proper,incomplete,2,critical,convenient,problematic,priority,recommend
5714,pretentious,less_proper,incomplete,2,critical,convenient,problematic,not_recom,not_recommend
5715,pretentious,less_proper,incomplete,2,critical,inconv,nonprob,recommended,recommend
5716,pretentious,less_proper,incomplete,2,critical,inconv,nonprob,priority,recommend
5717,pretentious,less_proper,incomplete,2,critical,inconv,nonprob,not_recom,not_recommend
5718,pretentious,less_proper,incomplete,2,critical,inconv,slightly_prob,recommended,recommend
5719,pretentious,less_proper,incomplete,2,critical,inconv,slightly_prob,priority,recommend
5720,pretentious,less_proper,incomplete,2,critical,inconv,slightly_prob,not_recom,not_recommend
5721,pretentious,less_proper,incomplete,2,critical,inconv,problematic,recommended,recommend
5722,pretentious,less_proper,incomplete,2,critical,inconv,problematic,priority,recommend
5723,pretentious,less_proper,incomplete,2,critical,inconv,problematic,not_recom,not_recommend
5724,pretentious,less_proper,incomplete,3,convenient,convenient,nonprob,recommended,recommend
5725,pretentious,less_proper,incomplete,3,convenient,convenient,nonprob,priority,recommend
5726,pretentious,less_proper,incomplete,3,convenient,convenient,nonprob,not_recom,not_recommend
5727,pretentious,less_proper,incomplete,3,convenient,convenient,slightly_prob,recommended,recommend
5728,pretentious,less_proper,incomplete,3,convenient,convenient,slightly_prob,priority,recommend
5729,pretentious,less_proper,incomplete,3,convenient,convenient,slightly_prob,not_recom,not_recommend
5730,pretentious,less_proper,incomplete,3,convenient,convenient,problematic,recommended,recommend
5731,pretentious,less_proper,incomplete,3,convenient,convenient,problematic,priority,recommend
5732,pretentious,less_proper,incomplete,3,convenient,convenient,problematic,not_recom,not_recommend
5733,pretentious,less_proper,incomplete,3,convenient,inconv,nonprob,recommended,recommend
5734,pretentious,less_proper,incomplete,3,convenient,inconv,nonprob,priority,recommend
5735,pretentious,less_proper,incomplete,3,convenient,inconv,nonprob,not_recom,not_recommend
5736,pretentious,less_proper,incomplete,3,convenient,inconv,slightly_prob,recommended,recommend
5737,pretentious,less_proper,incomplete,3,convenient,inconv,slightly_prob,priority,recommend
5738,pretentious,less_proper,incomplete,3,convenient,inconv,slightly_prob,not_recom,not_recommend
5739,pretentious,less_proper,incomplete,3,convenient,inconv,problematic,recommended,recommend
5740,pretentious,less_proper,incomplete,3,convenient,inconv,problematic,priority,recommend
5741,pretentious,less_proper,incomplete,3,convenient,inconv,problematic,not_recom,not_recommend
5742,pretentious,less_proper,incomplete,3,less_conv,convenient,nonprob,recommended,recommend
5743,pretentious,less_proper,incomplete,3,less_conv,convenient,nonprob,priority,recommend
5744,pretentious,less_proper,incomplete,3,less_conv,convenient,nonprob,not_recom,not_recommend
5745,pretentious,less_proper,incomplete,3,less_conv,convenient,slightly_prob,recommended,recommend
5746,pretentious,less_proper,incomplete,3,less_conv,convenient,slightly_prob,priority,recommend
5747,pretentious,less_proper,incomplete,3,less_conv,convenient,slightly_prob,not_recom,not_recommend
5748,pretentious,less_proper,incomplete,3,less_conv,convenient,problematic,recommended,recommend
5749,pretentious,less_proper,incomplete,3,less_conv,convenient,problematic,priority,recommend
5750,pretentious,less_proper,incomplete,3,less_conv,convenient,problematic,not_recom,not_recommend
5751,pretentious,less_proper,incomplete,3,less_conv,inconv,nonprob,recommended,recommend
5752,pretentious,less_proper,incomplete,3,less_conv,inconv,nonprob,priority,recommend
5753,pretentious,less_proper,incomplete,3,less_conv,inconv,nonprob,not_recom,not_recommend
5754,pretentious,less_proper,incomplete,3,less_conv,inconv,slightly_prob,recommended,recommend
5755,pretentious,less_proper,incomplete,3,less_conv,inconv,slightly_prob,priority,recommend
5756,pretentious,less_proper,incomplete,3,less_conv,inconv,slightly_prob,not_recom,not_recommend
5757,pretentious,less_proper,incomplete,3,less_conv,inconv,problematic,recommended,recommend
5758,pretentious,less_proper,incomplete,3,less_conv,inconv,problematic,priority,recommend
5759,pretentious,less_proper,incomplete,3,less_conv,inconv,problematic,not_recom,not_recommend
5760,pretentious,less_proper,incomplete,3,critical,convenient,nonprob,recommended,recommend
5761,pretentious,less_proper,incomplete,3,critical,convenient,nonprob,priority,recommend
5762,pretentious,less_proper,incomplete,3,critical,convenient,nonprob,not_recom,not_recommend
5763,pretentious,less_proper,incomplete,3,critical,convenient,slightly_prob,recommended,recommend
5764,pretentious,less_proper,incomplete,3,critical,convenient,slightly_prob,priority,recommend
5765,pretentious,less_proper,incomplete,3,critical,convenient,slightly_prob,not_recom,not_recommend
5766,pretentious,less_proper,incomplete,3,critical,convenient,problematic,recommended,recommend
5767,pretentious,less_proper,incomplete,3,critical,convenient,problematic,priority,recommend
5768,pretentious,less_proper,incomplete,3,critical,convenient,problematic,not_recom,not_recommend
5769,pretentious,less_proper,incomplete,3,critical,inconv,nonprob,recommended,recommend
5770,pretentious,less_proper,incomplete,3,critical,inconv,nonprob,priority,recommend
5771,pretentious,less_proper,incomplete,3,critical,inconv,nonprob,not_recom,not_recommend
5772,pretentious,less_proper,incomplete,3,critical,inconv,slightly_prob,recommended,recommend
5773,pretentious,less_proper,incomplete,3,critical,inconv,slightly_prob,priority,recommend
5774,pretentious,less_proper,incomplete,3,critical,inconv,slightly_prob,not_recom,not_recommend
5775,pretentious,less_proper,incomplete,3,critical,inconv,problematic,recommended,recommend
5776,pretentious,less_proper,incomplete,3,critical,inconv,problematic,priority,recommend
5777,pretentious,less_proper,incomplete,3,critical,inconv,problematic,not_recom,not_recommend
5778,pretentious,less_proper,incomplete,more,convenient,convenient,nonprob,recommended,recommend
5779,pretentious,less_proper,incomplete,more,convenient,convenient,nonprob,priority,recommend
5780,pretentious,less_proper,incomplete,more,convenient,convenient,nonprob,not_recom,not_recommend
5781,pretentious,less_proper,incomplete,more,convenient,convenient,slightly_prob,recommended,recommend
5782,pretentious,less_proper,incomplete,more,convenient,convenient,slightly_prob,priority,recommend
5783,pretentious,less_proper,incomplete,more,convenient,convenient,slightly_prob,not_recom,not_recommend
5784,pretentious,less_proper,incomplete,more,convenient,convenient,problematic,recommended,recommend
5785,pretentious,less_proper,incomplete,more,convenient,convenient,problematic,priority,recommend
5786,pretentious,less_proper,incomplete,more,convenient,convenient,problematic,not_recom,not_recommend
5787,pretentious,less_proper,incomplete,more,convenient,inconv,nonprob,recommended,recommend
5788,pretentious,less_proper,incomplete,more,convenient,inconv,nonprob,priority,recommend
5789,pretentious,less_proper,incomplete,more,convenient,inconv,nonprob,not_recom,not_recommend
5790,pretentious,less_proper,incomplete,more,convenient,inconv,slightly_prob,recommended,recommend
5791,pretentious,less_proper,incomplete,more,convenient,inconv,slightly_prob,priority,recommend
5792,pretentious,less_proper,incomplete,more,convenient,inconv,slightly_prob,not_recom,not_recommend
5793,pretentious,less_proper,incomplete,more,convenient,inconv,problematic,recommended,recommend
5794,pretentious,less_proper,incomplete,more,convenient,inconv,problematic,priority,recommend
5795,pretentious,less_proper,incomplete,more,convenient,inconv,problematic,not_recom,not_recommend
5796,pretentious,less_proper,incomplete,more,less_conv,convenient,nonprob,recommended,recommend
5797,pretentious,less_proper,incomplete,more,less_conv,convenient,nonprob,priority,recommend
5798,pretentious,less_proper,incomplete,more,less_conv,convenient,nonprob,not_recom,not_recommend
5799,pretentious,less_proper,incomplete,more,less_conv,convenient,slightly_prob,recommended,recommend
5800,pretentious,less_proper,incomplete,more,less_conv,convenient,slightly_prob,priority,recommend
5801,pretentious,less_proper,incomplete,more,less_conv,convenient,slightly_prob,not_recom,not_recommend
5802,pretentious,less_proper,incomplete,more,less_conv,convenient,problematic,recommended,recommend
5803,pretentious,less_proper,incomplete,more,less_conv,convenient,problematic,priority,recommend
5804,pretentious,less_proper,incomplete,more,less_conv,convenient,problematic,not_recom,not_recommend
5805,pretentious,less_proper,incomplete,more,less_conv,inconv,nonprob,recommended,recommend
5806,pretentious,less_proper,incomplete,more,less_conv,inconv,nonprob,priority,recommend
5807,pretentious,less_proper,incomplete,more,less_conv,inconv,nonprob,not_recom,not_recommend
5808,pretentious,less_proper,incomplete,more,less_conv,inconv,slightly_prob,recommended,recommend
5809,pretentious,less_proper,incomplete,more,less_conv,inconv,slightly_prob,priority,recommend
5810,pretentious,less_proper,incomplete,more,less_conv,inconv,slightly_prob,not_recom,not_recommend
5811,pretentious,less_proper,incomplete,more,less_conv,inconv,problematic,recommended,recommend
5812,pretentious,less_proper,incomplete,more,less_conv,inconv,problematic,priority,recommend
5813,pretentious,less_proper,incomplete,more,less_conv,inconv,problematic,not_recom,not_recommend
5814,pretentious,less_proper,incomplete,more,critical,convenient,nonprob,recommended,recommend
5815,pretentious,less_proper,incomplete,more,critical,convenient,nonprob,priority,recommend
5816,pretentious,less_proper,incomplete,more,critical,convenient,nonprob,not_recom,not_recommend
5817,pretentious,less_proper,incomplete,more,critical,convenient,slightly_prob,recommended,recommend
5818,pretentious,less_proper,incomplete,more,critical,convenient,slightly_prob,priority,recommend
5819,pretentious,less_proper,incomplete,more,critical,convenient,slightly_prob,not_recom,not_recommend
5820,pretentious,less_proper,incomplete,more,critical,convenient,problematic,recommended,recommend
5821,pretentious,less_proper,incomplete,more,critical,convenient,problematic,priority,recommend
5822,pretentious,less_proper,incomplete,more,critical,convenient,problematic,not_recom,not_recommend
5823,pretentious,less_proper,incomplete,more,critical,inconv,nonprob,recommended,recommend
5824,pretentious,less_proper,incomplete,more,critical,inconv,nonprob,priority,recommend
5825,pretentious,less_proper,incomplete,more,critical,inconv,nonprob,not_recom,not_recommend
5826,pretentious,less_proper,incomplete,more,critical,inconv,slightly_prob,recommended,recommend
5827,pretentious,less_proper,incomplete,more,critical,inconv,slightly_prob,priority,recommend
5828,pretentious,less_proper,incomplete,more,critical,inconv,slightly_prob,not_recom,not_recommend
5829,pretentious,less_proper,incomplete,more,critical,inconv,problematic,recommended,recommend
5830,pretentious,less_proper,incomplete,more,critical,inconv,problematic,priority,recommend
5831,pretentious,less_proper,incomplete,more,critical,inconv,problematic,not_recom,not_recommend
5832,pretentious,less_proper,foster,1,convenient,convenient,nonprob,recommended,recommend
5833,pretentious,less_proper,foster,1,convenient,convenient,nonprob,priority,recommend
5834,pretentious,less_proper,foster,1,convenient,convenient,nonprob,not_recom,not_recommend
5835,pretentious,less_proper,foster,1,convenient,convenient,slightly_prob,recommended,recommend
5836,pretentious,less_proper,foster,1,convenient,convenient,slightly_prob,priority,recommend
5837,pretentious,less_proper,foster,1,convenient,convenient,slightly_prob,not_recom,not_recommend
5838,pretentious,less_proper,foster,1,convenient,convenient,problematic,recommended,recommend
5839,pretentious,less_proper,foster,1,convenient,convenient,problematic,priority,recommend
5840,pretentious,less_proper,foster,1,convenient,convenient,problematic,not_recom,not_recommend
5841,pretentious,less_proper,foster,1,convenient,inconv,nonprob,recommended,recommend
5842,pretentious,less_proper,foster,1,convenient,inconv,nonprob,priority,recommend
5843,pretentious,less_proper,foster,1,convenient,inconv,nonprob,not_recom,not_recommend
