Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,decile1b,decile3,lsat,ugpa,zfygpa,zgpa,fulltime,fam_inc,male,racetxt,tier,pass_bar
10524,10524,10524,10524,10524,4.0,6.0,38.0,3.4,-0.18,0.18,1.0,4.0,0.0,1,3,1
10525,10525,10525,10525,10525,10.0,10.0,39.0,4.0,1.59,1.62,1.0,4.0,1.0,1,4,1
10526,10526,10526,10526,10526,2.0,3.0,30.0,3.4,-1.07,-0.56,1.0,5.0,1.0,1,3,1
10527,10527,10527,10527,10527,6.0,5.0,29.5,3.6,0.17,-0.11,1.0,3.0,0.0,1,5,1
10528,10528,10528,10528,10528,10.0,9.0,34.5,3.2,1.61,1.0,1.0,5.0,0.0,1,3,1
10529,10529,10529,10529,10529,8.0,8.0,35.0,3.5,0.62,0.68,1.0,4.0,0.0,1,4,1
10530,10530,10530,10530,10530,10.0,9.0,38.0,3.7,1.36,0.88,1.0,5.0,1.0,1,4,1
10531,10531,10531,10531,10531,2.0,2.0,33.5,3.7,-1.07,-0.96,1.0,3.0,0.0,1,3,1
10532,10532,10532,10532,10532,10.0,8.0,33.0,3.0,1.28,0.68,1.0,3.0,1.0,1,5,1
10533,10533,10533,10533,10533,2.0,4.0,32.0,3.8,-0.8,-0.52,1.0,3.0,0.0,1,3,1
10534,10534,10534,10534,10534,6.0,6.0,35.0,3.3,0.19,0.21,1.0,4.0,1.0,1,3,1
10535,10535,10535,10535,10535,4.0,3.0,34.0,3.5,-0.26,-0.6,1.0,4.0,0.0,1,3,1
10536,10536,10536,10536,10536,10.0,9.0,43.0,3.8,1.51,1.22,1.0,3.0,0.0,1,3,1
10537,10537,10537,10537,10537,9.0,9.0,43.0,2.6,1.3,1.25,1.0,3.0,1.0,1,4,1
10538,10538,10538,10538,10538,7.0,8.0,34.5,3.1,0.56,0.6,1.0,2.0,1.0,1,3,1
10539,10539,10539,10539,10539,2.0,4.0,35.0,3.9,-1.05,-0.37,1.0,3.0,0.0,1,4,1
10540,10540,10540,10540,10540,3.0,2.0,36.0,2.9,-0.42,-0.9,1.0,3.0,1.0,1,3,1
10541,10541,10541,10541,10541,7.0,5.0,34.0,3.0,0.31,-0.05,1.0,4.0,1.0,1,5,1
10542,10542,10542,10542,10542,7.0,8.0,34.0,3.0,0.39,0.62,1.0,3.0,1.0,1,3,1
10543,10543,10543,10543,10543,9.0,9.0,43.0,2.9,1.11,0.96,1.0,5.0,1.0,1,5,1
10544,10544,10544,10544,10544,7.0,8.0,43.0,3.5,0.46,0.58,1.0,3.0,1.0,1,5,1
10545,10545,10545,10545,10545,2.0,1.0,28.0,2.7,-0.96,-1.36,1.0,4.0,0.0,1,4,1
10546,10546,10546,10546,10546,4.0,3.0,24.0,2.4,-0.24,-0.6,1.0,4.0,1.0,1,2,1
10547,10547,10547,10547,10547,9.0,9.0,40.0,3.1,1.06,1.22,1.0,5.0,1.0,1,4,1
10548,10548,10548,10548,10548,5.0,3.0,34.0,3.5,0.08,-0.7,1.0,4.0,0.0,1,4,1
10549,10549,10549,10549,10549,6.0,7.0,29.0,3.4,0.27,0.27,1.0,5.0,0.0,1,3,1
10550,10550,10550,10550,10550,1.0,1.0,28.0,2.2,-2.31,-2.24,1.0,3.0,0.0,1,3,1
10551,10551,10551,10551,10551,9.0,10.0,29.3,2.9,1.3,1.47,1.0,4.0,1.0,1,4,1
10552,10552,10552,10552,10552,8.0,9.0,38.0,3.0,0.7,0.89,1.0,4.0,1.0,1,3,1
10553,10553,10553,10553,10553,7.0,5.0,42.0,3.4,0.42,-0.17,1.0,4.0,0.0,1,5,1
10554,10554,10554,10554,10554,9.0,8.0,39.0,3.6,0.96,0.82,1.0,3.0,0.0,1,4,1
10555,10555,10555,10555,10555,3.0,5.0,31.5,2.9,-0.49,-0.23,1.0,4.0,1.0,1,2,1
10556,10556,10556,10556,10556,9.0,9.0,42.0,2.9,0.87,0.91,1.0,4.0,1.0,1,3,1
10557,10557,10557,10557,10557,6.0,5.0,38.0,3.5,0.19,-0.26,1.0,2.0,1.0,1,3,1
10558,10558,10558,10558,10558,2.0,5.0,31.0,3.2,-0.71,-0.1,1.0,4.0,0.0,1,3,1
10559,10559,10559,10559,10559,6.0,4.0,33.0,3.1,0.11,-0.45,1.0,3.0,0.0,1,3,1
10560,10560,10560,10560,10560,2.0,2.0,28.0,3.6,-1.01,-1.15,1.0,2.0,1.0,1,2,1
10561,10561,10561,10561,10561,7.0,6.0,35.0,3.0,0.31,0.0,1.0,4.0,1.0,1,2,1
10562,10562,10562,10562,10562,2.0,5.0,44.0,3.2,-0.88,-0.04,1.0,4.0,0.0,1,5,1
10563,10563,10563,10563,10563,9.0,8.0,37.0,3.7,1.09,0.81,1.0,4.0,0.0,1,4,1
10564,10564,10564,10564,10564,8.0,9.0,40.0,3.6,0.86,1.08,1.0,4.0,1.0,1,4,1
10565,10565,10565,10565,10565,6.0,8.0,38.0,3.5,0.13,0.58,1.0,4.0,1.0,1,5,1
10566,10566,10566,10566,10566,8.0,8.0,45.0,3.5,0.82,0.69,1.0,4.0,0.0,1,5,1
10567,10567,10567,10567,10567,6.0,8.0,35.0,3.1,0.12,0.62,1.0,4.0,0.0,1,5,1
10568,10568,10568,10568,10568,10.0,10.0,42.0,3.8,1.31,1.52,1.0,4.0,0.0,1,4,1
10569,10569,10569,10569,10569,9.0,7.0,39.0,2.7,1.1,0.5,1.0,3.0,1.0,1,3,1
10570,10570,10570,10570,10570,2.0,2.0,33.0,2.8,-1.02,-1.3,1.0,3.0,0.0,1,3,1
10571,10571,10571,10571,10571,3.0,3.0,30.0,3.4,-0.52,-0.69,1.0,4.0,1.0,1,5,1
10572,10572,10572,10572,10572,10.0,10.0,36.0,3.8,1.85,2.34,1.0,4.0,1.0,1,5,1
10573,10573,10573,10573,10573,9.0,8.0,35.0,2.8,0.97,0.63,1.0,4.0,0.0,1,5,1
10574,10574,10574,10574,10574,6.0,4.0,37.0,3.0,0.15,-0.25,1.0,4.0,0.0,1,5,1
10575,10575,10575,10575,10575,8.0,7.0,37.0,3.9,0.71,0.41,1.0,4.0,0.0,1,5,1
10576,10576,10576,10576,10576,9.0,9.0,43.0,3.2,0.95,1.26,1.0,4.0,0.0,1,4,1
10577,10577,10577,10577,10577,1.0,3.0,31.0,3.0,-1.53,-0.79,1.0,3.0,1.0,1,2,1
10578,10578,10578,10578,10578,2.0,3.0,38.0,3.7,-0.73,-0.78,1.0,3.0,1.0,1,3,1
10579,10579,10579,10579,10579,4.0,4.0,41.0,2.8,-0.42,-0.53,1.0,4.0,0.0,1,3,1
10580,10580,10580,10580,10580,3.0,1.0,35.5,3.6,-0.75,-1.38,1.0,2.0,1.0,1,5,1
10581,10581,10581,10581,10581,9.0,9.0,35.0,3.7,1.1,1.0,1.0,3.0,1.0,1,1,1
10582,10582,10582,10582,10582,9.0,10.0,43.0,3.9,1.21,1.43,1.0,4.0,0.0,1,5,1
10583,10583,10583,10583,10583,3.0,2.0,30.5,2.5,-0.55,-0.9,1.0,4.0,1.0,1,5,1
10584,10584,10584,10584,10584,3.0,6.0,48.0,3.1,-0.43,0.19,1.0,4.0,0.0,1,4,1
10585,10585,10585,10585,10585,2.0,5.0,39.0,3.5,-0.81,-0.07,1.0,3.0,1.0,1,4,1
10586,10586,10586,10586,10586,1.0,2.0,29.0,3.4,-1.19,-1.07,1.0,3.0,1.0,1,3,1
10587,10587,10587,10587,10587,10.0,9.0,37.0,3.8,1.28,1.02,1.0,3.0,1.0,1,2,1
10588,10588,10588,10588,10588,1.0,3.0,45.0,3.8,-1.28,-0.79,1.0,3.0,0.0,1,6,1
10589,10589,10589,10589,10589,10.0,10.0,44.0,2.5,1.52,1.53,1.0,4.0,1.0,1,3,1
10590,10590,10590,10590,10590,5.0,7.0,33.0,3.2,0.03,0.29,1.0,4.0,0.0,1,3,1
10591,10591,10591,10591,10591,7.0,5.0,28.7,3.2,0.36,-0.18,1.0,4.0,1.0,1,2,1
10592,10592,10592,10592,10592,6.0,4.0,39.0,3.4,0.13,-0.39,1.0,3.0,1.0,1,4,1
10593,10593,10593,10593,10593,7.0,6.0,37.0,3.7,0.41,0.05,1.0,4.0,1.0,1,4,1
10594,10594,10594,10594,10594,2.0,2.0,39.5,3.4,-1.02,-1.08,1.0,4.0,0.0,1,5,1
10595,10595,10595,10595,10595,9.0,9.0,41.0,3.4,0.89,0.94,1.0,4.0,1.0,1,2,1
10596,10596,10596,10596,10596,8.0,7.0,39.0,2.8,0.67,0.31,1.0,4.0,1.0,1,3,1
10597,10597,10597,10597,10597,9.0,9.0,37.0,3.4,1.23,1.03,1.0,4.0,1.0,1,4,1
10598,10598,10598,10598,10598,10.0,10.0,42.0,3.4,2.04,2.58,1.0,4.0,1.0,1,3,1
10599,10599,10599,10599,10599,8.0,9.0,36.0,4.0,0.84,1.08,1.0,3.0,0.0,1,2,1
10600,10600,10600,10600,10600,6.0,7.0,45.0,3.4,0.17,0.44,1.0,4.0,1.0,1,5,1
10601,10601,10601,10601,10601,8.0,9.0,36.0,3.9,0.62,1.25,1.0,4.0,1.0,1,4,1
10602,10602,10602,10602,10602,8.0,8.0,26.5,3.2,0.61,0.75,1.0,4.0,0.0,1,3,1
10603,10603,10603,10603,10603,10.0,9.0,43.0,3.7,1.47,1.14,1.0,3.0,0.0,1,4,1
10604,10604,10604,10604,10604,5.0,6.0,35.0,3.1,-0.03,0.07,1.0,4.0,1.0,1,4,1
10605,10605,10605,10605,10605,1.0,2.0,42.0,3.7,-1.6,-1.19,1.0,4.0,1.0,1,5,1
10606,10606,10606,10606,10606,7.0,6.0,40.0,3.4,0.45,0.23,1.0,3.0,0.0,1,3,1
10607,10607,10607,10607,10607,5.0,5.0,40.0,3.7,-0.05,-0.15,1.0,4.0,0.0,1,4,1
10608,10608,10608,10608,10608,7.0,5.0,33.0,3.0,0.46,-0.06,1.0,3.0,0.0,1,3,1
10609,10609,10609,10609,10609,6.0,5.0,29.5,3.0,0.22,-0.23,1.0,1.0,1.0,1,2,1
10610,10610,10610,10610,10610,9.0,9.0,38.0,3.0,1.1,0.98,1.0,4.0,0.0,1,5,1
10611,10611,10611,10611,10611,5.0,5.0,34.0,3.4,-0.09,-0.18,1.0,4.0,1.0,1,2,1
10612,10612,10612,10612,10612,9.0,9.0,25.0,3.3,1.21,1.27,1.0,2.0,1.0,1,4,1
10613,10613,10613,10613,10613,8.0,7.0,33.0,3.1,0.66,0.38,1.0,4.0,0.0,1,2,1
10614,10614,10614,10614,10614,8.0,9.0,41.0,2.1,0.71,1.15,1.0,4.0,1.0,1,1,1
10615,10615,10615,10615,10615,10.0,10.0,42.0,3.8,1.71,1.31,1.0,4.0,0.0,1,5,1
10616,10616,10616,10616,10616,8.0,10.0,40.0,3.6,0.81,1.41,1.0,4.0,0.0,1,5,1
10617,10617,10617,10617,10617,1.0,1.0,42.0,3.0,-1.53,-1.7,1.0,3.0,1.0,1,4,1
10618,10618,10618,10618,10618,5.0,8.0,40.0,2.7,0.06,0.68,1.0,3.0,0.0,1,4,1
10619,10619,10619,10619,10619,6.0,6.0,45.0,3.6,0.21,0.21,1.0,5.0,0.0,1,4,1
10620,10620,10620,10620,10620,10.0,8.0,42.0,3.2,2.18,0.64,1.0,4.0,1.0,1,6,1
10621,10621,10621,10621,10621,9.0,10.0,41.0,3.5,1.19,1.39,1.0,5.0,0.0,1,5,1
10622,10622,10622,10622,10622,1.0,1.0,36.0,3.1,-1.45,-1.51,1.0,3.0,0.0,1,4,1
10623,10623,10623,10623,10623,4.0,3.0,37.0,3.3,-0.4,-0.71,1.0,3.0,1.0,1,3,1
10624,10624,10624,10624,10624,9.0,10.0,40.0,3.1,1.24,1.31,1.0,4.0,0.0,1,5,1
10625,10625,10625,10625,10625,3.0,4.0,36.0,2.8,-0.56,-0.46,1.0,3.0,1.0,1,3,1
10626,10626,10626,10626,10626,6.0,5.0,31.0,2.8,0.2,-0.17,1.0,4.0,1.0,1,3,1
10627,10627,10627,10627,10627,8.0,9.0,44.0,3.7,0.78,0.92,1.0,4.0,0.0,1,5,1
10628,10628,10628,10628,10628,5.0,2.0,38.0,3.4,-0.06,-1.09,1.0,3.0,1.0,1,4,1
10629,10629,10629,10629,10629,7.0,7.0,41.0,3.2,0.54,0.32,1.0,4.0,1.0,1,3,1
10630,10630,10630,10630,10630,6.0,6.0,31.5,3.6,0.19,0.03,1.0,3.0,0.0,1,3,1
10631,10631,10631,10631,10631,5.0,3.0,35.7,3.0,-0.13,-0.79,1.0,4.0,1.0,1,3,1
10632,10632,10632,10632,10632,7.0,6.0,38.0,3.3,0.37,0.08,1.0,4.0,0.0,1,3,1
10633,10633,10633,10633,10633,6.0,7.0,45.0,2.6,0.07,0.4,1.0,3.0,1.0,1,3,1
10634,10634,10634,10634,10634,9.0,10.0,29.0,3.7,0.98,1.53,1.0,2.0,1.0,1,4,1
10635,10635,10635,10635,10635,8.0,8.0,34.0,2.9,0.78,0.77,1.0,5.0,1.0,1,5,1
10636,10636,10636,10636,10636,2.0,2.0,45.0,3.0,-1.03,-1.12,1.0,5.0,1.0,1,5,1
10637,10637,10637,10637,10637,5.0,7.0,42.0,3.5,-0.02,0.44,1.0,4.0,0.0,1,5,1
10638,10638,10638,10638,10638,4.0,4.0,32.0,3.4,-0.37,-0.38,1.0,4.0,1.0,1,2,1
10639,10639,10639,10639,10639,10.0,5.0,41.0,3.8,1.73,0.0,1.0,4.0,0.0,1,6,1
10640,10640,10640,10640,10640,3.0,1.0,35.0,3.0,-0.69,-1.5,1.0,3.0,1.0,1,5,1
10641,10641,10641,10641,10641,1.0,3.0,38.0,3.4,-1.74,-0.8,1.0,3.0,1.0,1,3,1
10642,10642,10642,10642,10642,9.0,9.0,37.0,3.4,1.03,0.89,1.0,3.0,1.0,1,4,1
10643,10643,10643,10643,10643,10.0,10.0,40.0,3.9,1.66,1.69,1.0,3.0,1.0,1,4,1
10644,10644,10644,10644,10644,3.0,3.0,44.0,2.7,-0.64,-0.81,1.0,4.0,0.0,1,4,1
10645,10645,10645,10645,10645,8.0,8.0,42.0,3.8,0.66,0.61,1.0,4.0,1.0,1,5,1
10646,10646,10646,10646,10646,8.0,4.0,37.0,2.1,0.57,-0.33,1.0,4.0,1.0,1,2,1
10647,10647,10647,10647,10647,1.0,1.0,27.0,3.7,-1.72,-1.54,1.0,4.0,1.0,1,2,1
10648,10648,10648,10648,10648,9.0,9.0,48.0,3.5,0.99,0.9,1.0,4.0,1.0,1,4,1
10649,10649,10649,10649,10649,3.0,3.0,38.0,3.0,-0.69,-0.61,1.0,3.0,0.0,1,5,1
10650,10650,10650,10650,10650,8.0,7.0,47.0,2.8,0.82,0.46,1.0,3.0,1.0,1,4,1
10651,10651,10651,10651,10651,5.0,4.0,25.0,2.6,0.04,-0.39,1.0,5.0,0.0,1,4,1
10652,10652,10652,10652,10652,3.0,2.0,33.0,3.7,-0.73,-1.25,1.0,3.0,0.0,1,5,1
10653,10653,10653,10653,10653,6.0,6.0,41.0,3.1,0.12,0.08,1.0,4.0,0.0,1,6,1
10654,10654,10654,10654,10654,6.0,3.0,34.0,2.6,0.27,-0.84,1.0,2.0,1.0,1,2,1
10655,10655,10655,10655,10655,1.0,2.0,33.0,3.1,-1.86,-1.28,1.0,3.0,1.0,1,3,1
10656,10656,10656,10656,10656,7.0,7.0,32.0,3.2,0.43,0.27,1.0,4.0,0.0,1,2,1
10657,10657,10657,10657,10657,10.0,10.0,41.0,2.9,2.07,1.76,1.0,3.0,1.0,1,3,1
10658,10658,10658,10658,10658,5.0,5.0,37.0,3.1,-0.07,-0.19,1.0,3.0,0.0,1,5,1
10659,10659,10659,10659,10659,1.0,6.0,42.0,3.6,-1.43,0.13,1.0,4.0,0.0,1,5,1
10660,10660,10660,10660,10660,2.0,3.0,32.5,3.8,-0.8,-0.56,1.0,4.0,0.0,1,4,1
10661,10661,10661,10661,10661,4.0,2.0,29.7,3.1,-0.2,-0.92,1.0,4.0,1.0,1,4,1
10662,10662,10662,10662,10662,7.0,8.0,32.0,3.4,0.46,0.83,1.0,4.0,0.0,1,2,1
10663,10663,10663,10663,10663,9.0,9.0,40.0,3.3,1.29,1.26,1.0,4.0,1.0,1,4,1
10664,10664,10664,10664,10664,5.0,6.0,36.0,3.0,0.05,0.12,1.0,3.0,0.0,1,3,1
10665,10665,10665,10665,10665,9.0,7.0,42.0,3.5,0.89,0.45,1.0,1.0,0.0,1,3,1
10666,10666,10666,10666,10666,7.0,6.0,42.0,3.2,0.34,0.17,1.0,4.0,1.0,1,5,1
10667,10667,10667,10667,10667,2.0,3.0,30.5,3.0,-1.09,-0.56,1.0,5.0,0.0,1,3,1
10668,10668,10668,10668,10668,7.0,9.0,39.0,3.1,0.57,0.88,1.0,2.0,0.0,1,4,1
10669,10669,10669,10669,10669,3.0,7.0,41.0,3.8,-0.69,0.43,1.0,5.0,0.0,1,5,1
10670,10670,10670,10670,10670,10.0,10.0,44.0,3.7,2.05,2.44,1.0,4.0,0.0,1,3,1
10671,10671,10671,10671,10671,6.0,6.0,39.0,2.7,0.07,-0.02,1.0,2.0,1.0,1,3,1
10672,10672,10672,10672,10672,3.0,3.0,31.0,3.2,-0.44,-0.68,1.0,3.0,1.0,1,2,1
10673,10673,10673,10673,10673,9.0,10.0,31.0,3.5,1.21,1.49,1.0,3.0,0.0,1,3,1
10674,10674,10674,10674,10674,9.0,8.0,37.0,3.0,0.94,0.74,1.0,4.0,1.0,1,1,1
10675,10675,10675,10675,10675,2.0,2.0,36.5,3.1,-0.76,-0.92,1.0,3.0,1.0,1,4,1
10676,10676,10676,10676,10676,2.0,3.0,36.0,3.0,-0.87,-0.86,1.0,4.0,1.0,1,4,1
10677,10677,10677,10677,10677,3.0,5.0,36.0,2.3,-0.47,-0.25,1.0,3.0,1.0,1,3,1
10678,10678,10678,10678,10678,1.0,8.0,41.0,2.6,-1.5,0.64,1.0,4.0,1.0,1,5,1
10679,10679,10679,10679,10679,7.0,6.0,40.0,3.1,0.35,0.25,1.0,5.0,1.0,1,3,1
10680,10680,10680,10680,10680,4.0,5.0,35.0,3.8,-0.32,-0.06,1.0,4.0,1.0,1,5,1
10681,10681,10681,10681,10681,4.0,1.0,40.0,3.7,-0.39,-1.49,1.0,4.0,1.0,1,5,1
10682,10682,10682,10682,10682,1.0,1.0,29.0,2.8,-1.89,-1.49,1.0,3.0,0.0,1,3,1
10683,10683,10683,10683,10683,8.0,4.0,32.0,2.1,0.65,-0.41,1.0,4.0,1.0,1,4,1
10684,10684,10684,10684,10684,7.0,9.0,36.0,2.9,0.45,1.14,1.0,4.0,1.0,1,5,1
10685,10685,10685,10685,10685,2.0,4.0,35.0,3.0,-0.85,-0.5,1.0,2.0,1.0,1,4,1
10686,10686,10686,10686,10686,5.0,4.0,31.0,4.0,-0.1,-0.32,1.0,3.0,0.0,1,3,1
10687,10687,10687,10687,10687,4.0,4.0,40.0,3.1,-0.38,-0.3,1.0,3.0,0.0,1,3,1
10688,10688,10688,10688,10688,1.0,2.0,32.0,2.8,-1.36,-1.17,1.0,4.0,1.0,1,3,1
10689,10689,10689,10689,10689,4.0,5.0,35.0,3.2,-0.36,-0.03,1.0,3.0,0.0,1,3,1
10690,10690,10690,10690,10690,8.0,9.0,29.0,3.3,0.58,0.97,1.0,3.0,1.0,1,3,1
10691,10691,10691,10691,10691,10.0,10.0,40.0,2.6,1.82,1.61,1.0,4.0,0.0,1,3,1
10692,10692,10692,10692,10692,2.0,2.0,37.0,3.0,-0.91,-0.97,1.0,3.0,0.0,1,3,1
10693,10693,10693,10693,10693,9.0,9.0,34.0,3.6,0.9,1.11,1.0,3.0,1.0,1,3,1
10694,10694,10694,10694,10694,9.0,10.0,35.0,3.9,1.01,1.67,1.0,4.0,1.0,1,4,1
10695,10695,10695,10695,10695,6.0,6.0,42.0,3.6,0.06,0.1,1.0,4.0,0.0,1,5,1
10696,10696,10696,10696,10696,5.0,5.0,42.0,3.4,-0.12,-0.12,1.0,3.0,1.0,1,3,1
10697,10697,10697,10697,10697,6.0,6.0,29.0,3.5,0.2,0.04,1.0,3.0,1.0,1,3,1
10698,10698,10698,10698,10698,9.0,9.0,35.0,3.7,1.02,1.14,1.0,4.0,0.0,1,4,1
10699,10699,10699,10699,10699,5.0,6.0,46.0,3.4,-0.16,0.14,1.0,3.0,1.0,1,5,1
10700,10700,10700,10700,10700,7.0,9.0,43.0,3.0,0.48,1.17,1.0,5.0,1.0,1,3,1
10701,10701,10701,10701,10701,5.0,4.0,36.0,3.0,-0.1,-0.48,1.0,4.0,1.0,1,5,1
10702,10702,10702,10702,10702,3.0,5.0,39.0,3.4,-0.56,-0.05,1.0,4.0,0.0,1,5,1
10703,10703,10703,10703,10703,8.0,7.0,45.0,3.6,0.77,0.55,1.0,4.0,1.0,1,4,1
10704,10704,10704,10704,10704,9.0,6.0,38.0,2.7,0.9,0.26,1.0,4.0,1.0,1,5,1
10705,10705,10705,10705,10705,4.0,2.0,35.0,3.6,-0.42,-0.98,1.0,3.0,1.0,1,4,1
10706,10706,10706,10706,10706,7.0,9.0,38.0,3.0,0.45,0.87,1.0,4.0,0.0,1,3,1
10707,10707,10707,10707,10707,9.0,7.0,48.0,3.5,1.26,0.37,1.0,3.0,1.0,1,6,1
10708,10708,10708,10708,10708,3.0,4.0,31.0,3.6,-0.43,-0.42,1.0,3.0,1.0,1,3,1
10709,10709,10709,10709,10709,2.0,2.0,43.0,3.6,-1.0,-1.08,1.0,3.0,0.0,1,6,1
10710,10710,10710,10710,10710,6.0,8.0,39.0,3.3,0.17,0.61,1.0,3.0,0.0,1,6,1
10711,10711,10711,10711,10711,6.0,5.0,44.0,3.2,0.24,-0.11,1.0,4.0,1.0,1,4,1
10712,10712,10712,10712,10712,1.0,1.0,39.0,3.8,-1.32,-2.0,1.0,4.0,1.0,1,4,1
10713,10713,10713,10713,10713,3.0,3.0,36.0,3.0,-0.62,-0.87,1.0,3.0,1.0,1,3,1
10714,10714,10714,10714,10714,7.0,5.0,41.0,3.3,0.44,-0.03,1.0,4.0,1.0,1,5,1
10715,10715,10715,10715,10715,2.0,3.0,30.0,3.4,-0.98,-0.67,1.0,3.0,1.0,1,3,1
10716,10716,10716,10716,10716,2.0,4.0,35.0,3.5,-0.98,-0.46,1.0,3.0,1.0,1,2,1
10717,10717,10717,10717,10717,10.0,10.0,44.0,3.2,1.66,1.3,1.0,4.0,1.0,1,6,1
10718,10718,10718,10718,10718,2.0,1.0,34.0,2.4,-0.76,-1.5,1.0,3.0,1.0,1,3,1
10719,10719,10719,10719,10719,9.0,9.0,37.0,3.8,0.92,1.0,1.0,2.0,1.0,1,3,1
10720,10720,10720,10720,10720,1.0,2.0,29.5,2.6,-1.25,-1.13,1.0,5.0,1.0,1,3,1
10721,10721,10721,10721,10721,7.0,7.0,33.0,2.8,0.41,0.32,1.0,5.0,1.0,1,1,1
10722,10722,10722,10722,10722,1.0,1.0,29.0,2.6,-1.22,-1.69,1.0,3.0,1.0,1,3,1
10723,10723,10723,10723,10723,6.0,8.0,39.0,3.1,0.07,0.61,1.0,3.0,0.0,1,3,1
10724,10724,10724,10724,10724,1.0,5.0,33.0,2.8,-1.28,-0.19,1.0,5.0,0.0,1,6,1
10725,10725,10725,10725,10725,1.0,1.0,32.0,2.5,-1.59,-2.46,1.0,3.0,1.0,1,3,1
10726,10726,10726,10726,10726,2.0,1.0,20.0,2.7,-0.93,-1.69,1.0,4.0,0.0,1,1,1
10727,10727,10727,10727,10727,10.0,10.0,43.0,4.0,1.51,2.2,1.0,3.0,0.0,1,3,1
10728,10728,10728,10728,10728,2.0,1.0,31.0,3.4,-1.12,-1.9,1.0,4.0,0.0,1,5,1
10729,10729,10729,10729,10729,10.0,10.0,40.0,3.6,1.56,1.57,1.0,4.0,1.0,1,4,1
10730,10730,10730,10730,10730,10.0,8.0,33.0,3.6,1.37,0.75,1.0,2.0,0.0,1,3,1
10731,10731,10731,10731,10731,7.0,7.0,36.0,2.8,0.53,0.42,1.0,5.0,1.0,1,3,1
10732,10732,10732,10732,10732,3.0,1.0,31.0,3.2,-0.6,-1.39,1.0,2.0,1.0,1,3,1
10733,10733,10733,10733,10733,6.0,5.0,38.0,3.4,0.19,-0.21,1.0,3.0,0.0,1,3,1
10734,10734,10734,10734,10734,8.0,8.0,34.0,3.8,0.8,0.56,1.0,4.0,1.0,1,3,1
10735,10735,10735,10735,10735,2.0,1.0,38.0,3.2,-1.1,-1.38,1.0,3.0,0.0,1,6,1
10736,10736,10736,10736,10736,6.0,7.0,32.0,3.4,0.1,0.48,1.0,4.0,1.0,1,3,1
10737,10737,10737,10737,10737,3.0,5.0,39.5,3.1,-0.53,-0.24,1.0,3.0,1.0,1,4,1
10738,10738,10738,10738,10738,1.0,2.0,34.0,3.5,-1.12,-1.14,1.0,2.0,0.0,1,3,1
10739,10739,10739,10739,10739,8.0,9.0,40.0,3.1,0.7,1.09,1.0,5.0,1.0,1,4,1
10740,10740,10740,10740,10740,4.0,3.0,38.0,3.7,-0.28,-0.59,1.0,3.0,0.0,1,4,1
10741,10741,10741,10741,10741,1.0,1.0,38.0,2.1,-2.18,-1.46,1.0,5.0,0.0,1,3,1
10742,10742,10742,10742,10742,10.0,10.0,40.0,3.7,1.31,1.37,1.0,4.0,1.0,1,4,1
10743,10743,10743,10743,10743,4.0,4.0,42.0,3.3,-0.4,-0.46,1.0,4.0,0.0,1,4,1
10744,10744,10744,10744,10744,6.0,1.0,36.0,2.9,0.13,-1.44,1.0,4.0,0.0,1,2,1
10745,10745,10745,10745,10745,3.0,2.0,41.0,3.3,-0.67,-1.3,1.0,4.0,0.0,1,5,1
10746,10746,10746,10746,10746,3.0,2.0,36.0,3.8,-0.45,-1.09,1.0,3.0,0.0,1,4,1
10747,10747,10747,10747,10747,10.0,9.0,45.0,3.3,1.57,1.13,1.0,4.0,0.0,1,4,1
10748,10748,10748,10748,10748,4.0,5.0,29.0,2.5,-0.39,-0.23,1.0,4.0,1.0,1,2,1
10749,10749,10749,10749,10749,7.0,7.0,37.0,3.3,0.56,0.48,1.0,4.0,0.0,1,5,1
10750,10750,10750,10750,10750,8.0,7.0,40.0,2.9,0.64,0.36,1.0,3.0,1.0,1,3,1
10751,10751,10751,10751,10751,9.0,10.0,44.0,3.2,0.98,1.44,1.0,4.0,0.0,1,4,1
10752,10752,10752,10752,10752,4.0,6.0,41.0,3.5,-0.28,0.25,1.0,3.0,0.0,1,6,1
10753,10753,10753,10753,10753,2.0,2.0,25.0,3.1,-0.95,-1.06,1.0,2.0,0.0,1,2,1
10754,10754,10754,10754,10754,9.0,7.0,40.0,3.3,1.1,0.52,1.0,5.0,1.0,1,3,1
10755,10755,10755,10755,10755,2.0,2.0,35.0,2.7,-0.95,-1.21,1.0,4.0,1.0,1,5,1
10756,10756,10756,10756,10756,5.0,5.0,46.0,3.8,-0.14,-0.06,1.0,4.0,1.0,1,3,1
10757,10757,10757,10757,10757,1.0,1.0,22.0,3.3,-1.63,-1.94,1.0,4.0,0.0,1,4,1
10758,10758,10758,10758,10758,6.0,6.0,35.0,3.6,0.18,0.21,1.0,3.0,1.0,1,4,1
10759,10759,10759,10759,10759,6.0,6.0,35.0,2.1,0.11,-0.01,1.0,4.0,0.0,1,3,1
10760,10760,10760,10760,10760,2.0,1.0,39.0,3.3,-1.03,-1.59,1.0,3.0,0.0,1,6,1
10761,10761,10761,10761,10761,1.0,1.0,38.0,3.5,-1.95,-1.69,1.0,4.0,1.0,1,3,1
10762,10762,10762,10762,10762,1.0,1.0,31.0,2.7,-2.76,-1.85,1.0,3.0,0.0,1,3,1
