Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,parents,has_nurs,form,children,housing,finance,social,health,class
7029,7029,7029,7029,7029,7029,pretentious,critical,complete,3,convenient,inconv,nonprob,recommended,recommend
7030,7030,7030,7030,7030,7030,pretentious,critical,complete,3,convenient,inconv,nonprob,priority,recommend
7031,7031,7031,7031,7031,7031,pretentious,critical,complete,3,convenient,inconv,nonprob,not_recom,not_recommend
7032,7032,7032,7032,7032,7032,pretentious,critical,complete,3,convenient,inconv,slightly_prob,recommended,recommend
7033,7033,7033,7033,7033,7033,pretentious,critical,complete,3,convenient,inconv,slightly_prob,priority,recommend
7034,7034,7034,7034,7034,7034,pretentious,critical,complete,3,convenient,inconv,slightly_prob,not_recom,not_recommend
7035,7035,7035,7035,7035,7035,pretentious,critical,complete,3,convenient,inconv,problematic,recommended,recommend
7036,7036,7036,7036,7036,7036,pretentious,critical,complete,3,convenient,inconv,problematic,priority,recommend
7037,7037,7037,7037,7037,7037,pretentious,critical,complete,3,convenient,inconv,problematic,not_recom,not_recommend
7038,7038,7038,7038,7038,7038,pretentious,critical,complete,3,less_conv,convenient,nonprob,recommended,recommend
7039,7039,7039,7039,7039,7039,pretentious,critical,complete,3,less_conv,convenient,nonprob,priority,recommend
7040,7040,7040,7040,7040,7040,pretentious,critical,complete,3,less_conv,convenient,nonprob,not_recom,not_recommend
7041,7041,7041,7041,7041,7041,pretentious,critical,complete,3,less_conv,convenient,slightly_prob,recommended,recommend
7042,7042,7042,7042,7042,7042,pretentious,critical,complete,3,less_conv,convenient,slightly_prob,priority,recommend
7043,7043,7043,7043,7043,7043,pretentious,critical,complete,3,less_conv,convenient,slightly_prob,not_recom,not_recommend
7044,7044,7044,7044,7044,7044,pretentious,critical,complete,3,less_conv,convenient,problematic,recommended,recommend
7045,7045,7045,7045,7045,7045,pretentious,critical,complete,3,less_conv,convenient,problematic,priority,recommend
7046,7046,7046,7046,7046,7046,pretentious,critical,complete,3,less_conv,convenient,problematic,not_recom,not_recommend
7047,7047,7047,7047,7047,7047,pretentious,critical,complete,3,less_conv,inconv,nonprob,recommended,recommend
7048,7048,7048,7048,7048,7048,pretentious,critical,complete,3,less_conv,inconv,nonprob,priority,recommend
7049,7049,7049,7049,7049,7049,pretentious,critical,complete,3,less_conv,inconv,nonprob,not_recom,not_recommend
7050,7050,7050,7050,7050,7050,pretentious,critical,complete,3,less_conv,inconv,slightly_prob,recommended,recommend
7051,7051,7051,7051,7051,7051,pretentious,critical,complete,3,less_conv,inconv,slightly_prob,priority,recommend
7052,7052,7052,7052,7052,7052,pretentious,critical,complete,3,less_conv,inconv,slightly_prob,not_recom,not_recommend
7053,7053,7053,7053,7053,7053,pretentious,critical,complete,3,less_conv,inconv,problematic,recommended,recommend
7054,7054,7054,7054,7054,7054,pretentious,critical,complete,3,less_conv,inconv,problematic,priority,recommend
7055,7055,7055,7055,7055,7055,pretentious,critical,complete,3,less_conv,inconv,problematic,not_recom,not_recommend
7056,7056,7056,7056,7056,7056,pretentious,critical,complete,3,critical,convenient,nonprob,recommended,recommend
7057,7057,7057,7057,7057,7057,pretentious,critical,complete,3,critical,convenient,nonprob,priority,recommend
7058,7058,7058,7058,7058,7058,pretentious,critical,complete,3,critical,convenient,nonprob,not_recom,not_recommend
7059,7059,7059,7059,7059,7059,pretentious,critical,complete,3,critical,convenient,slightly_prob,recommended,recommend
7060,7060,7060,7060,7060,7060,pretentious,critical,complete,3,critical,convenient,slightly_prob,priority,recommend
7061,7061,7061,7061,7061,7061,pretentious,critical,complete,3,critical,convenient,slightly_prob,not_recom,not_recommend
7062,7062,7062,7062,7062,7062,pretentious,critical,complete,3,critical,convenient,problematic,recommended,recommend
7063,7063,7063,7063,7063,7063,pretentious,critical,complete,3,critical,convenient,problematic,priority,recommend
7064,7064,7064,7064,7064,7064,pretentious,critical,complete,3,critical,convenient,problematic,not_recom,not_recommend
7065,7065,7065,7065,7065,7065,pretentious,critical,complete,3,critical,inconv,nonprob,recommended,recommend
7066,7066,7066,7066,7066,7066,pretentious,critical,complete,3,critical,inconv,nonprob,priority,recommend
7067,7067,7067,7067,7067,7067,pretentious,critical,complete,3,critical,inconv,nonprob,not_recom,not_recommend
7068,7068,7068,7068,7068,7068,pretentious,critical,complete,3,critical,inconv,slightly_prob,recommended,recommend
7069,7069,7069,7069,7069,7069,pretentious,critical,complete,3,critical,inconv,slightly_prob,priority,recommend
7070,7070,7070,7070,7070,7070,pretentious,critical,complete,3,critical,inconv,slightly_prob,not_recom,not_recommend
7071,7071,7071,7071,7071,7071,pretentious,critical,complete,3,critical,inconv,problematic,recommended,recommend
7072,7072,7072,7072,7072,7072,pretentious,critical,complete,3,critical,inconv,problematic,priority,recommend
7073,7073,7073,7073,7073,7073,pretentious,critical,complete,3,critical,inconv,problematic,not_recom,not_recommend
7074,7074,7074,7074,7074,7074,pretentious,critical,complete,more,convenient,convenient,nonprob,recommended,recommend
7075,7075,7075,7075,7075,7075,pretentious,critical,complete,more,convenient,convenient,nonprob,priority,recommend
7076,7076,7076,7076,7076,7076,pretentious,critical,complete,more,convenient,convenient,nonprob,not_recom,not_recommend
7077,7077,7077,7077,7077,7077,pretentious,critical,complete,more,convenient,convenient,slightly_prob,recommended,recommend
7078,7078,7078,7078,7078,7078,pretentious,critical,complete,more,convenient,convenient,slightly_prob,priority,recommend
7079,7079,7079,7079,7079,7079,pretentious,critical,complete,more,convenient,convenient,slightly_prob,not_recom,not_recommend
7080,7080,7080,7080,7080,7080,pretentious,critical,complete,more,convenient,convenient,problematic,recommended,recommend
7081,7081,7081,7081,7081,7081,pretentious,critical,complete,more,convenient,convenient,problematic,priority,recommend
7082,7082,7082,7082,7082,7082,pretentious,critical,complete,more,convenient,convenient,problematic,not_recom,not_recommend
7083,7083,7083,7083,7083,7083,pretentious,critical,complete,more,convenient,inconv,nonprob,recommended,recommend
7084,7084,7084,7084,7084,7084,pretentious,critical,complete,more,convenient,inconv,nonprob,priority,recommend
7085,7085,7085,7085,7085,7085,pretentious,critical,complete,more,convenient,inconv,nonprob,not_recom,not_recommend
7086,7086,7086,7086,7086,7086,pretentious,critical,complete,more,convenient,inconv,slightly_prob,recommended,recommend
7087,7087,7087,7087,7087,7087,pretentious,critical,complete,more,convenient,inconv,slightly_prob,priority,recommend
7088,7088,7088,7088,7088,7088,pretentious,critical,complete,more,convenient,inconv,slightly_prob,not_recom,not_recommend
7089,7089,7089,7089,7089,7089,pretentious,critical,complete,more,convenient,inconv,problematic,recommended,recommend
7090,7090,7090,7090,7090,7090,pretentious,critical,complete,more,convenient,inconv,problematic,priority,recommend
7091,7091,7091,7091,7091,7091,pretentious,critical,complete,more,convenient,inconv,problematic,not_recom,not_recommend
7092,7092,7092,7092,7092,7092,pretentious,critical,complete,more,less_conv,convenient,nonprob,recommended,recommend
7093,7093,7093,7093,7093,7093,pretentious,critical,complete,more,less_conv,convenient,nonprob,priority,recommend
7094,7094,7094,7094,7094,7094,pretentious,critical,complete,more,less_conv,convenient,nonprob,not_recom,not_recommend
7095,7095,7095,7095,7095,7095,pretentious,critical,complete,more,less_conv,convenient,slightly_prob,recommended,recommend
7096,7096,7096,7096,7096,7096,pretentious,critical,complete,more,less_conv,convenient,slightly_prob,priority,recommend
7097,7097,7097,7097,7097,7097,pretentious,critical,complete,more,less_conv,convenient,slightly_prob,not_recom,not_recommend
7098,7098,7098,7098,7098,7098,pretentious,critical,complete,more,less_conv,convenient,problematic,recommended,recommend
7099,7099,7099,7099,7099,7099,pretentious,critical,complete,more,less_conv,convenient,problematic,priority,recommend
7100,7100,7100,7100,7100,7100,pretentious,critical,complete,more,less_conv,convenient,problematic,not_recom,not_recommend
7101,7101,7101,7101,7101,7101,pretentious,critical,complete,more,less_conv,inconv,nonprob,recommended,recommend
7102,7102,7102,7102,7102,7102,pretentious,critical,complete,more,less_conv,inconv,nonprob,priority,recommend
7103,7103,7103,7103,7103,7103,pretentious,critical,complete,more,less_conv,inconv,nonprob,not_recom,not_recommend
7104,7104,7104,7104,7104,7104,pretentious,critical,complete,more,less_conv,inconv,slightly_prob,recommended,recommend
7105,7105,7105,7105,7105,7105,pretentious,critical,complete,more,less_conv,inconv,slightly_prob,priority,recommend
7106,7106,7106,7106,7106,7106,pretentious,critical,complete,more,less_conv,inconv,slightly_prob,not_recom,not_recommend
7107,7107,7107,7107,7107,7107,pretentious,critical,complete,more,less_conv,inconv,problematic,recommended,recommend
7108,7108,7108,7108,7108,7108,pretentious,critical,complete,more,less_conv,inconv,problematic,priority,recommend
7109,7109,7109,7109,7109,7109,pretentious,critical,complete,more,less_conv,inconv,problematic,not_recom,not_recommend
7110,7110,7110,7110,7110,7110,pretentious,critical,complete,more,critical,convenient,nonprob,recommended,recommend
7111,7111,7111,7111,7111,7111,pretentious,critical,complete,more,critical,convenient,nonprob,priority,recommend
7112,7112,7112,7112,7112,7112,pretentious,critical,complete,more,critical,convenient,nonprob,not_recom,not_recommend
7113,7113,7113,7113,7113,7113,pretentious,critical,complete,more,critical,convenient,slightly_prob,recommended,recommend
7114,7114,7114,7114,7114,7114,pretentious,critical,complete,more,critical,convenient,slightly_prob,priority,recommend
7115,7115,7115,7115,7115,7115,pretentious,critical,complete,more,critical,convenient,slightly_prob,not_recom,not_recommend
7116,7116,7116,7116,7116,7116,pretentious,critical,complete,more,critical,convenient,problematic,recommended,recommend
7117,7117,7117,7117,7117,7117,pretentious,critical,complete,more,critical,convenient,problematic,priority,recommend
7118,7118,7118,7118,7118,7118,pretentious,critical,complete,more,critical,convenient,problematic,not_recom,not_recommend
7119,7119,7119,7119,7119,7119,pretentious,critical,complete,more,critical,inconv,nonprob,recommended,recommend
7120,7120,7120,7120,7120,7120,pretentious,critical,complete,more,critical,inconv,nonprob,priority,recommend
7121,7121,7121,7121,7121,7121,pretentious,critical,complete,more,critical,inconv,nonprob,not_recom,not_recommend
7122,7122,7122,7122,7122,7122,pretentious,critical,complete,more,critical,inconv,slightly_prob,recommended,recommend
7123,7123,7123,7123,7123,7123,pretentious,critical,complete,more,critical,inconv,slightly_prob,priority,recommend
7124,7124,7124,7124,7124,7124,pretentious,critical,complete,more,critical,inconv,slightly_prob,not_recom,not_recommend
7125,7125,7125,7125,7125,7125,pretentious,critical,complete,more,critical,inconv,problematic,recommended,recommend
7126,7126,7126,7126,7126,7126,pretentious,critical,complete,more,critical,inconv,problematic,priority,recommend
7127,7127,7127,7127,7127,7127,pretentious,critical,complete,more,critical,inconv,problematic,not_recom,not_recommend
7128,7128,7128,7128,7128,7128,pretentious,critical,completed,1,convenient,convenient,nonprob,recommended,recommend
7129,7129,7129,7129,7129,7129,pretentious,critical,completed,1,convenient,convenient,nonprob,priority,recommend
7130,7130,7130,7130,7130,7130,pretentious,critical,completed,1,convenient,convenient,nonprob,not_recom,not_recommend
7131,7131,7131,7131,7131,7131,pretentious,critical,completed,1,convenient,convenient,slightly_prob,recommended,recommend
7132,7132,7132,7132,7132,7132,pretentious,critical,completed,1,convenient,convenient,slightly_prob,priority,recommend
7133,7133,7133,7133,7133,7133,pretentious,critical,completed,1,convenient,convenient,slightly_prob,not_recom,not_recommend
7134,7134,7134,7134,7134,7134,pretentious,critical,completed,1,convenient,convenient,problematic,recommended,recommend
7135,7135,7135,7135,7135,7135,pretentious,critical,completed,1,convenient,convenient,problematic,priority,recommend
7136,7136,7136,7136,7136,7136,pretentious,critical,completed,1,convenient,convenient,problematic,not_recom,not_recommend
7137,7137,7137,7137,7137,7137,pretentious,critical,completed,1,convenient,inconv,nonprob,recommended,recommend
7138,7138,7138,7138,7138,7138,pretentious,critical,completed,1,convenient,inconv,nonprob,priority,recommend
7139,7139,7139,7139,7139,7139,pretentious,critical,completed,1,convenient,inconv,nonprob,not_recom,not_recommend
7140,7140,7140,7140,7140,7140,pretentious,critical,completed,1,convenient,inconv,slightly_prob,recommended,recommend
7141,7141,7141,7141,7141,7141,pretentious,critical,completed,1,convenient,inconv,slightly_prob,priority,recommend
7142,7142,7142,7142,7142,7142,pretentious,critical,completed,1,convenient,inconv,slightly_prob,not_recom,not_recommend
7143,7143,7143,7143,7143,7143,pretentious,critical,completed,1,convenient,inconv,problematic,recommended,recommend
7144,7144,7144,7144,7144,7144,pretentious,critical,completed,1,convenient,inconv,problematic,priority,recommend
7145,7145,7145,7145,7145,7145,pretentious,critical,completed,1,convenient,inconv,problematic,not_recom,not_recommend
7146,7146,7146,7146,7146,7146,pretentious,critical,completed,1,less_conv,convenient,nonprob,recommended,recommend
7147,7147,7147,7147,7147,7147,pretentious,critical,completed,1,less_conv,convenient,nonprob,priority,recommend
7148,7148,7148,7148,7148,7148,pretentious,critical,completed,1,less_conv,convenient,nonprob,not_recom,not_recommend
7149,7149,7149,7149,7149,7149,pretentious,critical,completed,1,less_conv,convenient,slightly_prob,recommended,recommend
7150,7150,7150,7150,7150,7150,pretentious,critical,completed,1,less_conv,convenient,slightly_prob,priority,recommend
7151,7151,7151,7151,7151,7151,pretentious,critical,completed,1,less_conv,convenient,slightly_prob,not_recom,not_recommend
7152,7152,7152,7152,7152,7152,pretentious,critical,completed,1,less_conv,convenient,problematic,recommended,recommend
7153,7153,7153,7153,7153,7153,pretentious,critical,completed,1,less_conv,convenient,problematic,priority,recommend
7154,7154,7154,7154,7154,7154,pretentious,critical,completed,1,less_conv,convenient,problematic,not_recom,not_recommend
7155,7155,7155,7155,7155,7155,pretentious,critical,completed,1,less_conv,inconv,nonprob,recommended,recommend
7156,7156,7156,7156,7156,7156,pretentious,critical,completed,1,less_conv,inconv,nonprob,priority,recommend
7157,7157,7157,7157,7157,7157,pretentious,critical,completed,1,less_conv,inconv,nonprob,not_recom,not_recommend
7158,7158,7158,7158,7158,7158,pretentious,critical,completed,1,less_conv,inconv,slightly_prob,recommended,recommend
7159,7159,7159,7159,7159,7159,pretentious,critical,completed,1,less_conv,inconv,slightly_prob,priority,recommend
7160,7160,7160,7160,7160,7160,pretentious,critical,completed,1,less_conv,inconv,slightly_prob,not_recom,not_recommend
7161,7161,7161,7161,7161,7161,pretentious,critical,completed,1,less_conv,inconv,problematic,recommended,recommend
